Date,Close_price,Volume,Change_pct,EMA_9,EMA_55,Threshold_EMA9,Threshold_EMA55,EMA55_Signal,EMA9_Signal,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_Momentum,MACD_Signals,previous_MACD_Momentum,RSI,RSI_Signals
2020-11-02,88.86,4240000.0,-0.0489,88.86,88.86,0.0,0.0,0.0,0.0,,,,,,,,
2020-11-03,91.19,3190000.0,0.0262,89.32600000000001,88.94321428571429,0.020440837811163397,0.024638509861670217,2.0,3.0,,,,,,,,
2020-11-04,92.03,3190000.0,0.0092,89.86680000000001,89.05345663265307,0.023505378680864816,0.03234318556282663,2.0,3.0,,,,,,,,
2020-11-05,95.49,4059999.9999999995,0.037599999999999995,90.99144000000001,89.28333318148688,0.047110273327049784,0.06499808166837484,0.0,0.0,,,,,,,,
2020-11-06,94.53,1920000.0,-0.0101,91.69915200000001,89.47071413929092,0.02994655664868284,0.05352042590404191,1.0,2.0,,,,,,,,
2020-11-09,93.96,840680.0,-0.006,92.15132160000002,89.63104577717338,0.01924945083014024,0.046072309736341105,1.0,3.0,,,,,,,,
2020-11-10,97.75,6610000.0,0.0403,93.27105728000001,89.92100842798862,0.04582038588235286,0.08009198539142072,0.0,0.0,,,,,,,,
2020-11-11,101.5,5110000.0,0.0384,94.916845824,90.33454384127475,0.06485866183251225,0.110004494174633,0.0,0.0,,,,,,,,
2020-11-12,98.58,2140000.0,-0.0288,95.64947665920002,90.62902441837208,0.029727361947656517,0.08065505763469177,0.0,2.0,,,,,,,,
2020-11-13,96.72,695850.0,-0.0189,95.86358132736001,90.84655926057309,0.008854618203473838,0.060726227661568564,0.0,3.0,,,,,,,,
2020-11-16,95.4,1260000.0,-0.013600000000000001,95.770865061888,91.00918214412405,-0.0038874744432704105,0.046025344401215425,1.0,-3.0,,,,,,,,
2020-11-17,95.04,3720000.0,-0.0038,95.6246920495104,91.15313992469106,-0.006152062810504992,0.040897096751988056,1.0,-3.0,,,,,,,,
2020-11-18,94.49,742230.0,-0.0058,95.39775363960833,91.27231349880924,-0.009606875220746432,0.0340531961180099,2.0,-3.0,,,,,,,,
2020-11-19,93.7,779660.0,-0.0084,95.05820291168666,91.3590165881375,-0.014495228513198087,0.024983814427561472,2.0,-3.0,,,,,,,60.29787234042554,0.0
2020-11-20,93.64,1030000.0,-0.0006,94.77456232934932,91.4404802814183,-0.012116214538117492,0.023489104213815653,2.0,-3.0,,,,,,,60.144312393887944,0.0
2020-11-23,92.75,1990000.0,-0.0095,94.36964986347945,91.48724884279622,-0.01746253222080272,0.013614567732655314,3.0,-3.0,,,,,,,53.52622061482822,0.0
2020-11-24,93.82,2040000.0,0.0115,94.25971989078356,91.57056138412493,-0.004686845990018807,0.02397610974072761,2.0,-3.0,,,,,,,54.004474272930636,0.0
2020-11-25,99.97,7660000.0,0.06559999999999999,95.40177591262685,91.87054133469191,0.045695949658629116,0.08101889232077715,0.0,0.0,,,,,,,58.94568690095847,0.0
2020-11-26,101.23,6460000.0,0.0126,96.56742073010147,92.20480771559578,0.04605926375480124,0.08915531250028871,0.0,0.0,,,,,,,63.22020520915548,0.0
2020-11-27,99.6,3390000.0,-0.0161,97.17393658408119,92.46892172575306,0.024358066424887595,0.07159717142818205,0.0,3.0,,,,,,,60.68181818181817,0.0
2020-11-30,99.39,6210000.0,-0.0021,97.61714926726496,92.71610309269046,0.017837314948536444,0.06714857538293129,0.0,3.0,,,,,,,53.593339176161265,0.0
2020-12-01,100.19,3320000.0,0.008,98.13171941381198,92.98302798223723,0.020543772693762043,0.07193304738759124,0.0,3.0,,,,,,,46.70357322596879,0.0
2020-12-02,100.37,2350000.0,0.0018,98.57937553104959,93.24684841144304,0.017840235816981288,0.07096893084145625,0.0,3.0,,,,,,,55.22475189725629,0.0
2020-12-03,100.1,2340000.0,-0.0027,98.88350042483968,93.49160382532008,0.012152842908694436,0.06601794380299611,0.0,3.0,,,,,,,60.875160875160844,0.0
2020-12-04,102.7,5180000.0,0.026000000000000002,99.64680033987176,93.82047511727293,0.029729305356652802,0.08646080703726454,0.0,2.0,,,,,,,71.70035671819258,0.0
2020-12-07,100.87,1950000.0,-0.0178,99.89144027189742,94.07224386308462,0.009701196868271849,0.06739125742951702,0.0,3.0,2.5747489575078504,,,,,,65.93767085839252,0.0
2020-12-08,100.16,2370000.0,-0.006999999999999999,99.94515221751794,94.28966372511732,0.002145045751617943,0.058609587408972395,1.0,3.0,2.455657621068994,,,,,,65.36585365853657,0.0
2020-12-09,101.79,1870000.0,0.0163,100.31412177401437,94.5575328777917,0.014499245760739157,0.07105282564307205,0.0,3.0,2.464396230741457,,,,,,70.96941420425087,0.0
2020-12-10,101.83,1280000.0,0.0004,100.6172974192115,94.81726384644199,0.011909089470573524,0.06886709372049503,0.0,3.0,2.4463493154621574,,,,,,71.25064867669948,0.0
2020-12-11,102.77,2910000.0,0.0092,101.0478379353692,95.10129013764049,0.01675743957021304,0.07462012126456657,0.0,3.0,2.4793171246824954,,,,,,75.93167701863348,-1.0
2020-12-14,106.18,3530000.0,0.0332,102.07427034829537,95.49695834701048,0.03866763657661174,0.10061256030316,0.0,0.0,2.748915070656466,,,,,,78.53185595567862,-2.0
2020-12-15,104.59,2520000.0,-0.015,102.5774162786363,95.82170983461724,0.019242601791411195,0.08383488063278292,0.0,3.0,2.8019742582924323,,,,,,63.50877192982453,0.0
2020-12-16,108.31,4780000.0,0.0356,103.72393302290905,96.26772019766662,0.04234204576762027,0.11118345307297002,0.0,0.0,3.1083656530693986,,,,,,68.0981595092024,0.0
2020-12-17,110.08,3520000.0,0.0163,104.99514641832725,96.76101590489282,0.04619234721723062,0.1209936781895638,0.0,0.0,3.4541895019337545,0.7281990871098651,2.7259904148238894,0.21081619485618794,,,76.59898477157358,-1.0
2020-12-18,110.32,2830000.0,0.0022,106.0601171346618,97.24526533686092,0.03861387658936003,0.1185164490857421,0.0,0.0,3.704915429084636,0.7831400114085971,2.921775417676039,0.21137864720493377,3,0.21081619485618794,77.69893563101868,-2.0
2020-12-21,105.63,3880000.0,-0.0425,105.97409370772945,97.54472014625874,-0.00325753770452955,0.0765434048446583,0.0,-3.0,3.485000808714716,0.4505803128309416,3.0344204958837744,0.12929130796876848,,0.21137864720493377,61.515664690939865,0.0
2020-12-22,103.93,2750000.0,-0.0161,105.56527496618357,97.77276585532093,-0.01573438820536475,0.05924405027113518,1.0,-3.0,3.1373753846788475,0.08236391103605811,3.0550114736427894,0.026252488445685045,,0.12929130796876848,57.08035003977725,0.0
2020-12-23,104.37,1820000.0,0.0042,105.32621997294686,98.00838136048804,-0.009161827852322071,0.060952559543086704,0.0,-3.0,2.864365432688615,-0.15251683276333994,3.016882265451955,-0.053246290093712366,-2,0.026252488445685045,58.43540102726197,0.0
2020-12-24,105.05,1830000.0,0.006500000000000001,105.2709759783575,98.25986774047063,-0.0021035314455735456,0.06463714668757137,0.0,-3.0,2.672071419788125,-0.27584867653106393,2.947920096319189,-0.10323402080058797,-3,-0.053246290093712366,55.02351432235997,0.0
2020-12-28,105.68,1040000.0,0.006,105.35278078268601,98.52487246402525,0.003096321132797082,0.0677055974259534,0.0,3.0,2.5412191712787546,-0.3253607400323477,2.8665799113111023,-0.12803332499204487,-3,-0.10323402080058797,60.838215412347914,0.0
2020-12-29,103.93,1640000.0,-0.0166,105.06822462614882,98.71791273316721,-0.010951838989212084,0.05014997851277587,1.0,-3.0,2.2701387011215104,-0.47715296815167374,2.747291669273184,-0.21018670265210984,-3,-0.12803332499204487,58.114507102884225,0.0
2020-12-30,104.26,2089999.9999999998,0.0032,104.90657970091907,98.91584442126839,-0.0062016084876180926,0.05125796641791306,1.0,-3.0,2.0582079771963606,-0.5512669536614587,2.6094749308578193,-0.2678383136054019,-3,-0.21018670265210984,55.631554947560424,0.0
2020-12-31,103.77,1310000.0,-0.004699999999999999,104.67926376073527,99.08920712050882,-0.008762298937412271,0.04510738054824303,1.0,-3.0,1.8296217065746987,-0.623882579426497,2.4535042860011957,-0.340989930970206,-3,-0.2678383136054019,54.33422698838248,0.0
2021-01-01,110.1,12340000.0,0.061,105.76341100858822,99.4824497233478,0.03938772925896252,0.09643551568258125,0.0,0.0,2.1346367742463457,-0.25509400940388005,2.3897307836502257,-0.11950230244391039,,-0.340989930970206,63.19769535469931,0.0
2021-01-04,114.41,10340000.0,0.0391,107.49272880687059,100.01557651894252,0.060460372285022365,0.12581438231848155,0.0,0.0,2.6931000121743125,0.2426953828192695,2.450404629355043,0.09011747863879958,3,-0.11950230244391039,64.35298221137077,0.0
2021-01-05,111.64,3730000.0,-0.0242,108.32218304549647,100.43073450040886,0.02971889067093808,0.10040545950905715,0.0,2.0,2.878983175654355,0.34286283703944953,2.5361203386149054,0.11909164316721696,3,0.09011747863879958,61.80904522613065,0.0
2021-01-06,113.39,6280000.0,0.015700000000000002,109.33574643639719,100.89356541110854,0.03575494808715771,0.11020755436009755,0.0,0.0,3.1314103473192887,0.47623200696350665,2.655178340355782,0.15208227416480097,3,0.11909164316721696,59.11047345767575,0.0
2021-01-07,112.08,4190000.0000000005,-0.0116,109.88459714911775,101.29308093214037,0.01958781986868528,0.09624303236848349,0.0,3.0,3.1889939109049834,0.42705245643936074,2.7619414544656227,0.1339144784751785,,0.15208227416480097,53.646973012399705,0.0
2021-01-08,113.87,2000000.0,0.016,110.68167771929421,101.74225661313535,0.027999668751258366,0.10650516718068544,0.0,2.0,3.340559450342141,0.46289439670121446,2.8776650536409267,0.13856792659499134,3,0.1339144784751785,56.127027959958596,0.0
2021-01-11,113.58,2980000.0,-0.0025,111.26134217543537,102.16503316266623,0.020414314356089317,0.10050155694077975,0.0,3.0,3.3981044234015627,0.4163514958085086,2.981752927593054,0.1225246325396126,,0.13856792659499134,66.17826617826617,0.0
2021-01-12,115.68,4050000.0,0.018500000000000003,112.1450737403483,102.64771054971386,0.030557799616629598,0.11265810382335877,0.0,1.0,3.5719860470418183,0.4721864955590114,3.099799551482807,0.13219158455281707,3,0.1225246325396126,73.52823388065676,0.0
2021-01-13,115.89,2970000.0,0.0018,112.89405899227864,103.12064945865265,0.025851592093548675,0.11018509398004445,0.0,2.0,3.684263831409069,0.4675714239410098,3.2166924074680594,0.12691040743468804,,0.13219158455281707,73.28213419563457,0.0
2021-01-14,113.66,1670000.0,-0.0192,113.04724719382293,103.49705483512935,0.005391103344862488,0.0894153190644963,0.0,3.0,3.552353105982718,0.26852855881172655,3.2838245471709913,0.07559174181178174,,0.12691040743468804,66.37504754659564,0.0
2021-01-15,113.58,1160000.0,-0.0007000000000000001,113.15379775505835,103.85716001958902,0.0037524409662057505,0.08560345113938177,0.0,3.0,3.4021398241702627,0.094652221599417,3.3074876025708457,0.02782137904120429,,0.07559174181178174,65.34576534576532,0.0
2021-01-18,110.89,1850000.0,-0.023700000000000002,112.70103820404668,104.10833287603228,-0.016331844206390854,0.06115670596057103,0.0,-3.0,3.0310936367198167,-0.2211151726808236,3.2522088094006403,-0.07294897458862723,-2,0.02782137904120429,63.04347826086954,0.0
2021-01-19,112.47,3550000.0,0.014199999999999999,112.65483056323735,104.40696384474542,-0.001643376573640573,0.07169054997114412,0.0,-3.0,2.831885442714821,-0.33625869334865577,3.168144136063477,-0.11874021748079518,-3,-0.07294897458862723,64.69745793054062,0.0
2021-01-20,110.1,4160000.0,-0.021099999999999997,112.14386445058989,104.61028656457594,-0.018563709814622104,0.04986115745162626,1.0,-3.0,2.4544786190047603,-0.5709324136469736,3.025411032651734,-0.23260842821212868,-3,-0.11874021748079518,60.61724253606172,0.0
2021-01-21,110.38,1030000.0,0.0025,111.79109156047193,104.81634775869823,-0.01278394238514161,0.05040453199222475,1.0,-3.0,2.1531544281321544,-0.6978052836156641,2.8509597117478185,-0.32408510717970423,-3,-0.23260842821212868,50.58922558922559,0.0
2021-01-22,109.56,1770000.0,-0.0074,111.34487324837755,104.9857639101733,-0.016291285582124414,0.04175096832627508,1.0,-3.0,1.8271237437945445,-0.8190687743626195,2.646192518157164,-0.44828314291487953,-3,-0.32408510717970423,38.03650715342873,0.0
2021-01-25,108.55,1690000.0,-0.0092,110.78589859870206,105.11305805623854,-0.020597868251516025,0.03166229335570202,2.0,-3.0,1.4702948743699835,-0.9407181150297443,2.411012989399728,-0.639815952179551,-3,-0.44828314291487953,41.65316045380876,0.0
2021-01-26,108.28,2170000.0,-0.0025,110.28471887896166,105.22616312565859,-0.018514212033262412,0.02820314808220737,2.0,-3.0,1.152434137648541,-1.0068630814009496,2.1592972190494906,-0.8736838388485969,-3,-0.639815952179551,34.997064004697606,0.0
2021-01-27,108.39,2300000.0,0.001,109.90577510316933,105.33915729974221,-0.013984455237285103,0.028146901930600505,2.0,-3.0,0.8990397241186514,-1.0082059959446714,1.9072457200633228,-1.1214254152485177,-3,-0.8736838388485969,38.3449147188882,0.0
2021-01-28,106.71,1990000.0,-0.0155,109.26662008253547,105.38811596760856,-0.023958580100604202,0.012387630328848636,3.0,-3.0,0.5562487764912873,-1.0807975548576285,1.6370463313489159,-1.9430111139751105,-3,-1.1214254152485177,27.226463104325674,0.0
2021-01-29,106.97,4110000.0000000005,0.0024,108.80729606602839,105.44461182590825,-0.017175806918092798,0.014259962364137095,3.0,-3.0,0.30208209357536475,-1.0679713902188408,1.3700534837942056,-3.5353680768648363,-3,-1.9430111139751105,28.935627788400282,0.0
2021-02-01,106.49,2040000.0,-0.0045000000000000005,108.34383685282272,105.48194711784011,-0.017408553411801333,0.009466174121137079,3.0,-3.0,0.06121552327287816,-1.047070368417062,1.10828589168994,-17.104654382346375,-3,-3.5353680768648363,17.341862117981506,3.0
2021-02-02,109.1,4179999.9999999995,0.0245,108.49506948225817,105.61116329220296,0.005544734351437402,0.031978338293281706,2.0,3.0,0.08000991379630307,-0.8226207823149096,0.9026306961112127,-10.281485672003306,,-17.104654382346375,29.386763812993323,0.0
2021-02-03,110.41,3570000.0,0.012,108.87805558580655,105.78255031748144,0.013875051301453192,0.04191150876296132,1.0,3.0,0.19832449424859533,-0.5634449614900939,0.7617694557386893,-2.8410255809543536,,-10.281485672003306,39.54983922829582,0.0
2021-02-04,113.26,7450000.0,0.0258,109.75444446864525,106.04960209185711,0.030951399711767247,0.06366235129916029,0.0,1.0,0.5161114220189376,-0.19652642697580147,0.712637848994739,-0.38078294451811295,,-2.8410255809543536,49.126637554585166,0.0
2021-02-08,113.82,2680000.0,0.0049,110.5675555749162,106.32711630286221,0.028575333202282505,0.0658309936490756,0.0,2.0,0.8038805372575837,0.0729941506102757,0.730886386647308,0.09080223643589287,3,-0.38078294451811295,59.04879555281035,0.0
2021-02-09,114.36,1830000.0,0.004699999999999999,111.32604445993296,106.61400500633141,0.026529866562321095,0.06773342946544761,0.0,2.0,1.063256561592624,0.2658961399562527,0.7973604216363712,0.25007712113995695,3,0.09080223643589287,56.23762376237624,0.0
2021-02-10,112.1,1870000.0,-0.019799999999999998,111.48083556794637,106.80993339896244,0.005523322319836064,0.04719060304226184,1.0,3.0,1.0740696112956556,0.2213673517274275,0.8527022595682281,0.20610149416702234,,0.25007712113995695,56.64893617021276,0.0
2021-02-11,111.39,2180000.0,-0.0063,111.46266845435711,106.97350720614236,-0.0006523786188806346,0.03964891636464353,2.0,-3.0,1.0136630877148889,0.12876866251732855,0.8848944251975603,0.12703299950244126,,0.20610149416702234,53.26438267614739,0.0
2021-02-12,108.55,1470000.0,-0.0255,110.8801347634857,107.02981052020871,-0.021466004269789982,0.014004509256483503,3.0,-3.0,0.7282316166733693,-0.1253302468193529,0.8535618634927222,-0.17210217731533448,-3,0.12703299950244126,47.11263579188106,0.0
2021-02-15,112.24,4340000.0,0.034,111.15210781078858,107.21588871591554,0.009692553360757453,0.04476221742769472,1.0,3.0,0.7906630098269289,-0.05031908293263465,0.8409820927595636,-0.06364163026122745,,-0.17210217731533448,59.14724838869607,0.0
2021-02-16,113.89,7210000.0,0.0147,111.69968624863087,107.45424983320427,0.0192318355550894,0.056508474552601,1.0,3.0,0.9621900214449255,0.09696634294828943,0.8652236784966361,0.10077670812120312,3,-0.06364163026122745,63.016241299303935,0.0
2021-02-17,112.38,1320000.0,-0.013300000000000001,111.8357489989047,107.6301694820184,0.0048429524923944665,0.042265799234575484,1.0,3.0,0.9651563123542388,0.07994610708608219,0.8852102052681566,0.08283228950870683,,0.10077670812120312,58.69281045751631,0.0
2021-02-18,111.0,1080000.0,-0.0123,111.66859919912378,107.75052057194631,-0.006023416208322303,0.02927458944192513,2.0,-3.0,0.8463959270284249,-0.031051422591785394,0.8774473496202103,-0.03668663990480495,-1,0.08283228950870683,59.47019867549669,0.0
2021-02-19,110.9,1030000.0,-0.0009,111.51487935929903,107.86300198009108,-0.00554444868619499,0.02738501370522021,2.0,-3.0,0.7357272954822491,-0.11337604331036899,0.8491033387926181,-0.1541006348501099,-3,-0.03668663990480495,58.73721654068476,0.0
2021-02-22,108.6,1960000.0,-0.0207,110.93190348743923,107.88932333794499,-0.021472407803307867,0.006543983996823275,3.0,-3.0,0.4571609625559603,-0.31355390098932634,0.7707148635452866,-0.6858719940483649,-3,-0.1541006348501099,54.339777869189625,0.0
2021-02-23,109.65,1590000.0,0.0097,110.6755227899514,107.9522046473041,-0.009352693022812544,0.015483769746428686,3.0,-3.0,0.3174618588381435,-0.3626024037657145,0.680064262603858,-1.1421920261311949,-3,-0.6858719940483649,51.20879120879123,0.0
2021-02-24,107.51,2310000.0,-0.0195,110.04241823196114,107.9364116241861,-0.023555187721710825,-0.003966250806307337,-3.0,-3.0,0.03368094442859615,-0.5171066545402095,0.5507875989688057,-15.353092477453519,-3,-1.1421920261311949,43.85072094995762,0.0
2021-02-25,108.32,1510000.0,0.0075,109.69793458556892,107.9501112090366,-0.012720961831323143,0.0034147783508436742,3.0,-3.0,-0.12442297363504906,-0.5401684580830839,0.4157454844480348,4.341388429338441,3,-15.353092477453519,38.53296193129059,0.0
2021-02-26,104.72,3600000.0,-0.0332,108.70234766845515,107.83475009442816,-0.03802853006546169,-0.029743602887969445,-2.0,0.0,-0.5340551262645761,-0.7598404885700887,0.22578536230551263,1.4227753862878498,,4.341388429338441,31.489015459723376,0.0
2021-03-01,104.48,993860.0,-0.0023,107.85787813476412,107.71493759105572,-0.032330380309763755,-0.030962266376873195,-2.0,-1.0,-0.868051198823153,-0.8750692489029325,0.007018050079779514,1.0080848342693312,,1.4227753862878498,29.654036243822077,0.0
2021-03-02,105.4,1630000.0,0.0088,107.3663025078113,107.63226124851802,-0.01865562151623617,-0.021178949226926133,-2.0,-3.0,-1.04644639870439,-0.8427715590273356,-0.20367483967705438,0.805365243810648,,1.0080848342693312,35.39668700959025,0.0
2021-03-03,106.22,849110.0,0.0078000000000000005,107.13704200624905,107.58182334678523,-0.00863342126011154,-0.012820780896114001,-3.0,-3.0,-1.1088762972016042,-0.7241611660196399,-0.3847151311819643,0.6530585673507101,,0.805365243810648,38.78524945770065,0.0
2021-03-04,104.28,1610000.0,-0.0183,106.56563360499925,107.46390108440004,-0.021918235567695128,-0.030532231342539646,-2.0,-3.0,-1.2999096786771958,-0.7321556379961851,-0.5677540406810107,0.5632357770743239,,0.6530585673507101,40.36117381489843,0.0
2021-03-05,107.1,1860000.0,0.027000000000000003,106.6725068839994,107.45090461710004,0.003991532362283759,-0.003276420327731485,-3.0,3.0,-1.2098086564295585,-0.5136436925988382,-0.6961649638307202,0.4245660583341555,,0.5632357770743239,37.92293233082706,0.0
2021-03-08,105.82,2400000.0,-0.012,106.50200550719953,107.39265802363218,-0.006444958487994086,-0.014861633184957349,-3.0,-3.0,-1.227537956304701,-0.4250983939791846,-0.8024395623255165,0.34630162904198303,,0.4245660583341555,30.703012912482023,0.0
2021-03-09,104.46,2850000.0,-0.0129,106.09360440575962,107.28792023707389,-0.015638564098790227,-0.027071800086864804,-2.0,-3.0,-1.335929425365805,-0.42679189043223076,-0.9091375349335742,0.3194718840146562,,0.34630162904198303,30.924855491329453,0.0
2021-03-10,104.82,1880000.0,0.0034000000000000002,105.8388835246077,107.19978022860697,-0.00972031601419292,-0.022703493881005298,-2.0,-3.0,-1.3769093008368571,-0.3742174127226263,-1.0026918881142308,0.27178072840032724,,0.3194718840146562,34.346504559270485,0.0
2021-03-11,100.31,2080000.0,-0.043,104.73310681968616,106.95371664901386,-0.044094375632401095,-0.0662318477620761,0.0,0.0,-1.7530968465667627,-0.6003239667620255,-1.1527728798047372,0.34243628236380125,3,0.27178072840032724,28.07453416149066,0.0
2021-03-12,102.69,2100000.0,0.023700000000000002,104.32448545574893,106.80144105440623,-0.01591669544988733,-0.04003740436660072,-1.0,-3.0,-1.8379948171919835,-0.5481775499097972,-1.2898172672821864,0.298247603737687,,0.34243628236380125,37.804374742055295,0.0
2021-03-15,102.78,1930000.0,0.0009,104.01558836459914,106.65781815960601,-0.01202168091651234,-0.03772930686520731,-2.0,-3.0,-1.8763850241810616,-0.4692542055191,-1.4071308186619615,0.25008417753915063,,0.298247603737687,35.23850451224749,0.0
2021-03-16,101.99,1170000.0,-0.0077,103.61047069167931,106.49111036819151,-0.015888525264038784,-0.044132859772443564,-1.0,-3.0,-1.9480994595807033,-0.43277491273499336,-1.51532454684571,0.22215237040727948,,0.25008417753915063,37.408759124087545,0.0
2021-03-17,102.78,1360000.0,0.0077,103.44437655334345,106.35857071218467,-0.006464064539243478,-0.03481777303156909,-2.0,-3.0,-1.9190654763800694,-0.32299274362748753,-1.5960727327525819,0.16830730769892663,,0.22215237040727948,37.35159817351599,0.0
2021-03-18,101.84,1310000.0,-0.0091,103.12350124267476,106.19719318674952,-0.012603115108746657,-0.04278469350696693,-1.0,-3.0,-1.9494341165917604,-0.28268910707134265,-1.6667450095204177,0.14501085451688636,,0.16830730769892663,42.51559251559252,0.0
2021-03-19,99.97,2680000.0,-0.0184,102.49280099413981,105.9747934300799,-0.025235580615582818,-0.06006595408702511,0.0,-2.0,-2.100185226540063,-0.346752173615716,-1.753433052924347,0.1651055198531087,3,0.14501085451688636,39.195016770483925,0.0
2021-03-22,107.31,9000000.0,0.07339999999999999,103.45624079531186,106.02247937900562,0.035912395906142446,0.01199814202771769,3.0,0.0,-1.6088342702142029,0.11567902616811532,-1.7245132963823182,-0.07190238815133744,-2,0.1651055198531087,53.49945034811286,0.0
2021-03-24,104.25,3590000.0,-0.0285,103.6149926362495,105.95917654404114,0.006091197733817778,-0.016394978839723188,-3.0,3.0,-1.4496409651701185,0.21989786496975983,-1.6695388301398784,-0.15169126028661473,-3,-0.07190238815133744,46.66440907551643,0.0
2021-03-25,104.27,1560000.0,0.0002,103.7459941089996,105.89884881032539,0.005025471286088036,-0.01562145209864193,-3.0,3.0,-1.3068012992219593,0.2901900247343352,-1.5969913239562945,-0.2220613224880538,-3,-0.15169126028661473,49.98189061934082,0.0
2021-03-26,103.06,1640000.0,-0.0116,103.60879528719968,105.79746135281377,-0.005325007638265875,-0.026561821781620098,-2.0,-3.0,-1.2765217740577839,0.25637563991880863,-1.5328974139765925,-0.20083922196160153,,-0.2220613224880538,42.23076923076925,0.0
2021-03-29,101.25,1230000.0,-0.0176,103.13703622975976,105.6350520187847,-0.01863739486182477,-0.04330915574108351,-1.0,-3.0,-1.3826387070595416,0.12020696553364085,-1.5028456725931825,-0.08694025772595725,,-0.20083922196160153,41.38710893328309,0.0
2021-03-30,101.43,909090.0,0.0018,102.79562898380782,105.4848715895424,-0.013463758097286891,-0.03997704416388038,-2.0,-3.0,-1.4356632134619502,0.05374596730498604,-1.4894091807669363,-0.03743633381493652,,-0.08694025772595725,44.023668639053284,0.0
2021-03-31,101.61,1290000.0,0.0018,102.55850318704626,105.34648331848732,-0.009334742515955678,-0.036772791245815534,-2.0,-3.0,-1.4464868214585778,0.034337887446686866,-1.4808247089052646,-0.023738818036421482,,-0.03743633381493652,43.62336114421932,0.0
2021-04-01,100.98,473710.0,-0.0062,102.242802549637,105.19053748568419,-0.012505471872024177,-0.04169674673880159,-1.0,-3.0,-1.4887390861686498,-0.006331501810707962,-1.4824075843579418,0.004252929119368004,0,-0.023738818036421482,51.5735086895256,0.0
2021-04-02,100.7,422250.0,-0.0028000000000000004,101.93424203970962,105.03016114690976,-0.012256624028893878,-0.04300060721856762,-1.0,-3.0,-1.5272132071105204,-0.035844498202062924,-1.4913687089084575,0.023470526600461065,1,0.004252929119368004,44.815007816571146,0.0
